id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31344597,Modernes und neu renoviertes Apartment,92979273,Birgit,,Whring,48.21788,16.34077,Entire home/apt,101,3,16,2022-10-30,0.36,21,328,8,
30974146,cozy room very central in Vienna,180168963,Cecilia,,Josefstadt,48.21249,16.35517,Private room,25,4,1,2019-01-03,0.02,2,0,0,
31345066,Freundliches und preiswertes Apartment für 6,92979273,Birgit,,Alsergrund,48.21687,16.34226,Entire home/apt,131,3,59,2022-11-28,1.33,21,319,38,
30974932,Petit bel apartment,22995296,Wolfgang,,Alsergrund,48.22533,16.35587,Entire home/apt,55,1,52,2020-03-17,1.07,1,0,0,
31351481,Altbauwohnung in TOP Lage,95266059,Hannah,,Wieden,48.19646,16.36233,Private room,90,2,1,2019-02-02,0.02,1,0,0,
32029739,Helles und großes Zimmer in bester Stadtlage,95977368,Klara,,Alsergrund,48.21753,16.36481,Private room,28,2,2,2019-03-01,0.04,1,0,0,
30976913,"Warm, cozy and well-connected Apartment!",231441853,Belma,,Ottakring,48.2134,16.32797,Entire home/apt,94,1,117,2022-11-20,2.43,1,70,3,
32034175,Ruhiges und zentrales Apartment,208287922,Daniela,,Landstra§e,48.20365,16.38043,Entire home/apt,106,2,259,2022-12-07,5.54,2,59,81,
31358963,Bright & comfortable room near Volkstheater,150463419,Kathrin,,Neubau,48.20329,16.35407,Private room,25,1,0,,,1,0,0,
30977153,"Ruhiges, helles Zimmer",45155464,Ann-Kathrin,,Hernals,48.21507,16.3279,Private room,20,2,16,2020-02-29,0.34,2,0,0,
30981192,Freundliches 1-Zimmer Apartment für Nachtschwärmer,92979273,Birgit,,Hernals,48.21708,16.34137,Entire home/apt,70,3,42,2022-11-20,1.15,21,270,33,
31367805,Ruhige Altbauwohnung in super Lage,167554163,Thomas,,Brigittenau,48.23413,16.38918,Entire home/apt,40,3,197,2022-11-30,4.17,1,23,66,
32036737,Vienna Luxury New Apartment Center -2. Bezirk,240175798,Jovan,,Leopoldstadt,48.22233,16.38578,Entire home/apt,60,2,33,2020-09-27,0.71,1,58,0,
30984799,Sunny chic apartment in a classic Viennese house,105424816,Octo,,Mariahilf,48.20052,16.36253,Entire home/apt,100,2,84,2022-10-15,1.75,5,203,8,
32054061,"Lovely, 2-bedroom, Close to AKH & city centre",47784262,Reinhard,,Hernals,48.21718,16.33155,Entire home/apt,113,2,42,2022-09-04,0.90,4,199,13,
31014477,Villa2 holiday complex with free parking place!,226163195,Abraham,,Favoriten,48.16246,16.40892,Entire home/apt,115,2,75,2022-11-27,1.56,12,349,21,
32060538,"Brand New, 5th floor, lift, quiet, bright (HEG)",177667387,Yannick,,Landstra§e,48.19241,16.38979,Entire home/apt,77,2,168,2022-11-14,3.60,5,34,46,
31371794,Apartment in der Barnabitengasse,59728975,Tibor Und  Beate,,Mariahilf,48.19926,16.35335,Entire home/apt,59,2,0,,,2,0,0,
31371989,Steiner Residences Taborstrasse Comfort Apartments,129960877,Mary & Kiki,,Leopoldstadt,48.22093,16.38222,Entire home/apt,126,1,72,2022-11-01,1.51,36,89,10,
31014664,Villa3 holiday complex with free parking place!,226163195,Abraham,,Favoriten,48.16246,16.40892,Entire home/apt,120,2,46,2022-04-10,1.00,12,274,1,
31016305,SLI #8 Apartment - new and top located,66299057,Michael & Mathias,,Josefstadt,48.21496,16.34974,Entire home/apt,112,2,146,2022-12-05,3.09,7,292,46,
31372116,Einstein-Studio mit Balkon,189136297,Christoph,,Dbling,48.25393,16.35273,Entire home/apt,153,2,11,2022-12-04,0.24,2,85,5,
31017407,"☆ Penthouse, Rooftop & 360° City-Skyline, A/C",231652877,Verena,,Brigittenau,48.23434,16.37264,Entire home/apt,78,2,22,2022-11-21,0.46,1,0,9,
31379097,Wohnen mit Stil bei Schloss-Schönbrunn / 4 Pers.,59773276,Barbara,,Penzing,48.19028,16.30656,Entire home/apt,131,3,31,2022-11-27,0.69,2,327,13,
31382377,Minimalist flat in central Vienna,34533963,Michael,,Leopoldstadt,48.21485,16.39239,Entire home/apt,53,2,46,2022-11-19,0.96,1,0,44,
32066301,Wiener Pied à terre,28490863,Joseph,,Margareten,48.18754,16.35343,Entire home/apt,62,7,9,2022-11-07,0.20,1,0,3,
32076940,BIG Business Apartment. TOP Location+KING Size Bed,105654781,Gabriel,,Leopoldstadt,48.21738,16.3876,Entire home/apt,120,30,3,2019-12-08,0.07,1,173,0,
31020757,Designed Apartment close to the center,26196389,Anastasia,,Ottakring,48.21585,16.31842,Entire home/apt,65,3,10,2019-10-09,0.21,3,0,0,
31021376,Cosy City Apartment,171273003,Mat,,Margareten,48.18354,16.35359,Entire home/apt,40,1,5,2020-03-15,0.15,1,0,0,
31399235,Apartment in Mariahilf,59728975,Tibor Und  Beate,,Mariahilf,48.19708,16.35468,Entire home/apt,58,3,22,2022-01-02,0.47,2,34,1,
31021857,Modern & nice Studio ★very close to center★,183354217,Alex,,Favoriten,48.17716,16.37137,Entire home/apt,45,1,8,2019-11-25,0.17,1,0,0,
32077606,cozy private room & best view over Vienna :),240566324,Tobi,,Landstra§e,48.19027,16.38888,Private room,30,2,4,2019-08-07,0.09,1,0,0,
31029803,"Bohemien Artist Loft  in ""Shabby Chic""",809217,Roswitha,,Ottakring,48.20974,16.32633,Entire home/apt,130,5,17,2022-11-01,0.42,1,43,8,
31031039,Beautiful apartment in the center,231594263,Blanca,,Wieden,48.187,16.37166,Entire home/apt,74,3,53,2022-12-05,1.16,1,106,21,
31400193,Generous apartment in the heart of Vienna,77076005,Kaylee,,Leopoldstadt,48.21783,16.38033,Entire home/apt,181,1,207,2022-12-08,4.39,30,221,57,
31040046,"Home, sweet home  -  Vienna",231845744,Ivan,,Hernals,48.21945,16.32712,Entire home/apt,150,2,10,2021-08-29,0.23,1,365,0,
31405157,Cozy flat with Viennese flair in city center,133337526,Christina,,Leopoldstadt,48.22007,16.39746,Private room,40,3,0,,,1,0,0,
31424378,Vienna Living Apartments - Belvedere Top 1,23537323,Ingo,,Landstra§e,48.19125,16.39361,Entire home/apt,169,1,2,2019-03-13,0.04,12,6,0,
32084364,Loft in Central Landmark Palais,3024646,Wibke,,Leopoldstadt,48.21373,16.38654,Entire home/apt,95,3,60,2022-10-11,1.36,1,310,16,
31041447,Stunning & Luxury ♛| Walk to Parliament | Balcony☀,71074913,Albi,,Neubau,48.20614,16.35376,Entire home/apt,490,3,49,2022-11-10,1.07,8,63,21,
32088544,Nähe Badner Bahn im 23.Bezirk für 1 Person,88628966,Othmar,,Liesing,48.12528,16.31751,Entire home/apt,26,50,4,2022-07-01,0.09,3,196,3,
31426002,Vienna Living Apartments - Belvedere Deluxe Top 5,23537323,Ingo,,Landstra§e,48.19256,16.394,Entire home/apt,230,1,5,2022-07-13,0.11,12,9,1,
31426877,Vienna Living Apartments - Belvedere Deluxe Top 8,23537323,Ingo,,Landstra§e,48.19282,16.39404,Entire home/apt,244,1,10,2022-01-23,0.21,12,0,1,
31451268,New Unique Quiet Perfect Ottakring,28281613,Ulli And Günther,,Ottakring,48.21109,16.32932,Entire home/apt,99,3,9,2022-11-30,0.22,4,334,5,
31048003,Nice bright well equiped apartment,11319105,Christoph,,Margareten,48.18557,16.35147,Entire home/apt,100,1,2,2019-05-26,0.05,1,0,0,
31454849,Cozy flat near by Friedensbrücke/Spitellau,104205496,Berçem,,Alsergrund,48.22747,16.35684,Entire home/apt,65,2,3,2019-12-31,0.06,1,0,0,
31486084,Bright family apartment near subway station,4615178,Eva,,Favoriten,48.17476,16.37179,Entire home/apt,78,6,6,2021-07-14,0.13,20,40,0,
32098888,Center of Vienna,24863153,Jagjit,,Rudolfsheim-Fnfhaus,48.19407,16.33153,Entire home/apt,32,180,1,2020-01-15,0.03,2,130,0,
32105213,Easy Living Vienna,57089910,Stefan,,Wieden,48.19257,16.36364,Private room,28,1,8,2019-03-12,0.17,1,0,0,
31048343,Villa4 holiday complex with free parking place!,226163195,Abraham,,Favoriten,48.16246,16.40892,Entire home/apt,121,2,54,2022-11-28,1.12,12,355,13,
32120496,Truly charming room in lovely Margareten,32123148,Clelia,,Margareten,48.18914,16.35328,Private room,23,3,0,,,1,0,0,
32121443,Belvedere Central Garden Loft,1643928,Harry,,Wieden,48.19089,16.37707,Entire home/apt,112,1,134,2022-11-27,2.92,22,129,39,
31509697,STAY BY THE DANUBE AND EXPLORE VIENNA,236095001,Marcus,,Leopoldstadt,48.22339,16.40382,Entire home/apt,72,2,0,,,1,0,0,
31048981,☆ Modern & Privat ☆ | 5 ★ Location | Balcony ☀,71074913,Albi,,Neubau,48.20495,16.35178,Entire home/apt,225,3,20,2022-11-13,0.42,8,2,4,
31052617,Penthouse city center with skylight,228867750,Estrella,,Alsergrund,48.21517,16.34957,Entire home/apt,275,2,38,2022-12-02,0.79,3,71,16,
31053343,Loft  close to Vienna city center,2224184,Salome,,Wieden,48.19168,16.36985,Entire home/apt,95,4,16,2021-05-31,0.33,1,0,0,
31511196,Explore Buzzing Boboville at a Pared-Back City Sanctuary,3850759,Philipp,,Neubau,48.20492,16.34449,Entire home/apt,77,3,162,2022-11-28,3.56,1,88,59,
31532150,Traun Dream next Augarten Park,32819484,Natalie,,Brigittenau,48.22759,16.36996,Entire home/apt,344,3,64,2022-08-28,1.37,5,29,3,
32124234,Apartment mit Dachterrasse,241013015,Thomas,,Brigittenau,48.2303,16.36688,Entire home/apt,40,13,1,2019-12-29,0.03,1,69,0,
31059416,"Hotspot Museum 5, first district (28)",3966509,Erich,,Innere Stadt,48.20349,16.36138,Entire home/apt,187,2,90,2022-12-02,1.91,7,283,46,
31063170,Sweet home,232048763,Katka,,Hernals,48.21956,16.32338,Entire home/apt,40,1,15,2020-01-03,0.31,1,1,0,
32125290,Bright room with private roof-terrace,40389261,Daniel,,Margareten,48.18458,16.35444,Private room,27,2,3,2019-05-26,0.06,1,0,0,
31533550,"Lassalle Idylle  next Fair, WU, UN and City Centre",32819484,Natalie,,Leopoldstadt,48.22001,16.39591,Entire home/apt,122,3,68,2022-12-03,1.46,5,347,14,
31064960,gemütlicher Altbau im 2. + Fahrradbenutzung,3407936,Thomas,,Leopoldstadt,48.21915,16.37187,Entire home/apt,100,3,1,2019-01-02,0.02,2,0,0,
31068527,Central Location In Trendy 7th District,7818734,Joris,,Neubau,48.20626,16.35163,Entire home/apt,44,6,6,2019-08-15,0.13,1,0,0,
31070797,Haus in Donaunähe mit Garten und Swimmingpool,181942164,Andreas,,Floridsdorf,48.27148,16.38303,Entire home/apt,100,2,1,2019-03-31,0.02,2,346,0,
31534278,Gorgeous flat next to Prater and Messe Wien,146020503,Denys,,Leopoldstadt,48.22005,16.40784,Entire home/apt,99,1,53,2022-12-03,1.13,19,27,5,
31072730,Nice Suite in the center of Wien for  nice family,11061990,Giuseppe,,Landstra§e,48.19271,16.40434,Entire home/apt,1200,1,0,,,7,364,0,
31537069,Vienna Premium Apartments,236355837,Elvis,,Landstra§e,48.18819,16.38779,Entire home/apt,999,2,18,2019-12-16,0.38,9,57,0,
31080123,Little compfy hideaway! Centrally located & quiet,127214881,Laura,,Mariahilf,48.19134,16.34991,Entire home/apt,75,3,108,2022-12-11,2.24,6,160,32,
31549729,ROOF TERRACE IN THE HEART OF VIENNA,236471725,Paul,,Neubau,48.19916,16.3482,Entire home/apt,85,2,0,,,1,304,0,
32148203,Beautiful and bright room,90996752,Frida,,Favoriten,48.17117,16.37777,Private room,10,3,0,,,1,0,0,
32150414,Modern City Apartment Lugeck,129829780,Aliz,,Innere Stadt,48.20882,16.37651,Hotel room,134,2,90,2022-11-23,2.05,12,72,35,
32150798,Modern City Apartment Schwedenplatz,129829780,Aliz,,Innere Stadt,48.21007,16.37504,Hotel room,132,2,399,2022-11-25,8.76,12,64,179,
31083994,Bright room in stylish flat next to Belvedere,41685005,Nadine,,Wieden,48.19127,16.37262,Private room,20,2,6,2019-05-22,0.12,1,0,0,
32156299,Entire place in the city center,240841820,Robert And Victoria,,Wieden,48.19807,16.36701,Entire home/apt,48,3,2,2019-06-30,0.04,1,0,0,
31556666,Serviced Apartment- Apartment in Vienna,152433712,SMARTments,,Favoriten,48.18336,16.37714,Hotel room,217,1,0,,,10,349,0,
31084712,Minnie Mouse for two (near Mariahilferstraße),163735053,Dorde,,Rudolfsheim-Fnfhaus,48.19507,16.33353,Entire home/apt,80,1,18,2022-11-23,0.37,4,249,15,
31563946,"Center Apartment - Sunny, bright, perfect price!",246743902,Vienna,,Rudolfsheim-Fnfhaus,48.193169,16.336668,Entire home/apt,83,4,114,2022-11-12,2.42,15,0,37,
32160444,"Quiet, spacious 3 room appartement- U 4 nearby",241260682,Herbert,,Hietzing,48.19733,16.25474,Entire home/apt,42,14,4,2019-12-27,0.09,1,0,0,
32177261,Cozy bohemian apartment in the city center 110m²,45240785,Felix,,Alsergrund,48.22905,16.35042,Entire home/apt,64,4,2,2019-07-02,0.05,2,0,0,
31092736,"Apartment ""Graf Ferdi"" near Schönbrunn castle",232110959,Nesat,,Rudolfsheim-Fnfhaus,48.18854,16.32237,Entire home/apt,53,4,79,2022-05-01,1.65,1,0,4,
32179201,BEST PRICE: Charming&Cozy&Central-3 quiet rooms,46617589,Arthur,,Rudolfsheim-Fnfhaus,48.19667,16.31979,Entire home/apt,80,30,3,2022-01-16,0.07,4,245,1,
31565049,Quiet flat in city center next to Vienna fair,108655680,Baris,,Leopoldstadt,48.21918,16.40016,Entire home/apt,45,2,5,2019-08-13,0.12,1,0,0,
31095141,"Beautiful, Modern Apartment★Metro and Train Nearby",72523330,Milos,,Simmering,48.17647,16.40799,Entire home/apt,85,5,29,2022-10-28,0.60,1,39,8,
31567232,Sunny & Cosy Room Centrally Located,2740608,Vincent,,Whring,48.21963,16.34258,Private room,40,4,3,2022-08-20,0.66,12,291,3,
31567518,Cosy Room in the Center with Great Connections,2740608,Vincent,,Whring,48.21895,16.34199,Private room,44,6,11,2022-09-17,0.25,12,159,5,
32183331,Superior Double Room for 4 people in a charming Art Nouveau Villa,223123423,Hotel Park-Villa,,Whring,48.23323,16.34482,Private room,540,1,1,2019-04-30,0.02,8,0,0,
32183378,Comfortable Superior Double Room  in a charming Art Nouveau Villa,223123423,Hotel Park-Villa,,Dbling,48.23446,16.34535,Private room,500,1,1,2021-10-31,0.07,8,0,0,
31100498,Central city trip apartment for couples,68473187,Mara,,Alsergrund,48.21837,16.36273,Entire home/apt,40,2,0,,,1,0,0,
32183575,Charming city apartment,229393530,Noam,,Landstra§e,48.19468,16.39406,Entire home/apt,70,2,29,2022-10-05,0.63,3,0,4,
32183578,Lovely Superior Double Room with Garden View and Balcony in a charming Art Nouveau Villa,223123423,Hotel Park-Villa,,Whring,48.23319,16.34455,Private room,500,1,2,2019-10-18,0.05,8,0,0,
32183582,Cosy Double Room for Single Use  in a charming Art Nouveau Villa,223123423,Hotel Park-Villa,,Dbling,48.23411,16.34451,Private room,496,1,1,2019-12-03,0.03,8,0,0,
32183611,Cosy Double Room with Garden View in a charming Art Nouveau Villa,223123423,Hotel Park-Villa,,Whring,48.23335,16.34473,Private room,500,1,0,,,8,0,0,
32183651,Superior Double Room for 3 people in a charming Art Nouveau Villa,223123423,Hotel Park-Villa,,Whring,48.23237,16.34674,Private room,530,1,0,,,8,0,0,
31567812,Cosy Room Centrally Located with Great Shopping,2740608,Vincent,,Whring,48.21913,16.34047,Private room,40,7,8,2022-10-30,0.18,12,226,2,
31568172,Small Room,2740608,Vincent,,Whring,48.22097,16.34197,Private room,35,7,3,2021-05-26,0.07,12,353,0,
31581645,"CENTRAL CITY STUDIO /W TERRACE, GARDEN & AIR CON",2032537,Niko,,Leopoldstadt,48.22372,16.40422,Entire home/apt,90,30,9,2022-10-29,0.65,6,336,5,
31585983,"Wien,gemütliches,charmantes Zuhause",236767865,Andrea,,Favoriten,48.17419,16.36364,Entire home/apt,52,4,32,2020-01-04,0.68,1,0,0,
31106601,THE CENTRAL  NİCE HOUSE,29954395,Ka,,Innere Stadt,48.21141,16.37479,Entire home/apt,89,2,125,2022-10-17,2.59,2,12,9,
31110926,Ferienwohnung nahe VIC,92979273,Birgit,,Leopoldstadt,48.22389,16.39952,Entire home/apt,80,3,39,2022-10-28,0.88,21,343,23,
31115234,"Double room next to the subway, tram&train stops.",5683337,Tev,,Brigittenau,48.23685,16.37734,Private room,27,30,74,2022-11-11,1.54,4,59,3,
32185932,Beautiful room with free parking,187304555,Sophie,,Penzing,48.19957,16.26194,Private room,19,2,17,2019-06-18,0.37,10,0,0,
31117448,Beautiful ROOM on Top location,232550231,Marko,,Rudolfsheim-Fnfhaus,48.20091,16.33289,Private room,41,1,88,2022-12-12,1.86,2,35,8,
32188041,The student's district room.,241519368,Daniel,,Neubau,48.20265,16.34478,Private room,28,1,1,2019-02-16,0.02,1,0,0,
31591779,New one with best location,146020503,Denys,,Leopoldstadt,48.21894,16.40758,Entire home/apt,78,1,49,2022-12-06,1.05,19,33,5,
31121254,Extravagant & spacious - cool 6th district living,127214881,Laura,,Mariahilf,48.1933,16.34989,Entire home/apt,223,3,104,2022-12-05,2.22,6,244,44,
31133260,Junior Suite Fasangasse,8632750,Andreas,,Landstra§e,48.19039,16.38592,Entire home/apt,127,1,14,2022-10-16,0.30,78,173,10,
31135244,Rooftop Suite Börse,8632750,Andreas,,Innere Stadt,48.21674,16.36914,Entire home/apt,335,2,14,2022-11-13,0.30,78,345,11,
31136239,Apartment Mariahilf,2313955,Marina,,Mariahilf,48.19292,16.33889,Entire home/apt,80,4,1,2019-12-31,0.03,4,349,0,
31136381,Cozy rooms near the city center,4180190,Dominik,,Landstra§e,48.2053,16.39393,Private room,72,1,71,2022-11-26,1.61,1,68,36,
31592980,"Perfect location & super quiet, Metro in 100m",236826174,Elsa,,Wieden,48.18746,16.37281,Entire home/apt,48,3,0,,,1,0,0,
31604348,Serviced Apartment- Studio XL in Vienna,152433712,SMARTments,,Favoriten,48.18331,16.3771,Hotel room,180,1,2,2022-11-27,0.13,10,356,1,
31605292,Serviced Apartment- Studio XL in Vienna,152433712,SMARTments,,Favoriten,48.18333,16.37715,Hotel room,103,7,2,2020-01-03,0.05,10,356,0,
31605802,DC Living Apartment with free parking on premises,236933676,Yitschak Yaakov,,Donaustadt,48.23373,16.41257,Entire home/apt,130,2,62,2022-11-27,1.35,1,153,34,
31609405,CENTRAL APARTMENT WITH AN AMAZING VIEW,15111693,Betuel,,Neubau,48.20397,16.34295,Private room,25,1,4,2019-03-01,0.09,1,0,0,
32188327,Private bedroom close to centre,241522109,Stephen,,Neubau,48.20306,16.35296,Private room,34,2,1,2019-02-27,0.02,1,0,0,
32189038,Sweet home,237502469,蕾蓉,,Rudolfsheim-Fnfhaus,48.18786,16.33433,Private room,25,1,1,2019-04-27,0.02,1,0,0,
32197760,"cozy Apartment with free ""Netflix & Chill""",60178900,Manfred,,Rudolfsheim-Fnfhaus,48.19372,16.32743,Entire home/apt,60,2,92,2022-11-17,2.07,1,79,21,
31137808,Nice Private Room  in the center of Wien,11061990,Giuseppe,,Landstra§e,48.19362,16.40337,Private room,84,1,119,2022-11-30,2.49,7,359,27,
32202283,"Spacious, bright apartment in central Vienna",17595062,Julian,,Landstra§e,48.19818,16.37936,Entire home/apt,38,2,22,2022-05-27,0.47,1,0,7,
31611123,Cozy studio near city center,158090641,Lisa,,Whring,48.22388,16.33885,Entire home/apt,35,2,5,2019-04-26,0.11,1,0,0,
31617725,Lovely apartment at Danube Canel and Downtown,184084037,Ekaterina,,Alsergrund,48.22262,16.36499,Entire home/apt,60,2,103,2021-10-24,2.20,3,0,0,
31617778,Fun In Vienna- Inessas Apartments,191176036,Inessa,,Brigittenau,48.23512,16.36633,Entire home/apt,82,5,64,2021-11-02,1.37,4,290,0,
31138264,small warm and cozy room near the center of Vienna,11061990,Giuseppe,,Rudolfsheim-Fnfhaus,48.19792,16.33409,Private room,160,1,7,2022-09-03,0.32,7,364,1,
31629409,Stylish balcony rooftop loft apartment on 2 floors,24163230,Florian,,Meidling,48.17637,16.32896,Entire home/apt,89,31,0,,,1,0,0,
32206856,Cosy rooftop apartment with sunny terrace,9167664,Harald,,Meidling,48.18224,16.33277,Entire home/apt,78,90,46,2022-07-31,1.00,2,1,1,
31141749,"Cozy room, 15 minutes to center",109659350,Michael,,Ottakring,48.21115,16.32165,Private room,21,90,24,2022-09-30,0.51,10,148,4,
32226942,Spacious Center Apartment 96m2 (up to 5 guests),226825577,Jakob Andreas,,Leopoldstadt,48.21441,16.38201,Entire home/apt,150,5,19,2020-01-01,0.41,4,0,0,
32253683,Innenhof-Apartment in historischem Gebäude,100351711,Claudia,,Neubau,48.20401,16.34826,Entire home/apt,102,3,100,2022-12-12,2.18,15,170,33,
32265543,Renovierter Wiener Altbau. Little Urban Paradise.,109651554,Linda,,Rudolfsheim-Fnfhaus,48.19964,16.33543,Entire home/apt,60,2,0,,,1,0,0,
31632644,Big private room in an old viennese building,199236764,Clara,,Hernals,48.22001,16.33646,Private room,20,3,2,2019-02-11,0.04,1,0,0,
31155698,Außergewöhnliche Dachgeschosswohnung,232880018,Alice,,Neubau,48.20639,16.34548,Entire home/apt,120,1,35,2022-11-27,0.88,2,363,23,
31647060,Modern New Apartment with Balkony,53846230,Buse,,Meidling,48.18256,16.34429,Private room,75,1,7,2021-10-16,0.15,2,324,0,
32285118,"Becki apartment central,renovated,close to subway",225439306,Olga,,Rudolfsheim-Fnfhaus,48.19829,16.31487,Entire home/apt,71,3,29,2022-09-04,0.63,3,170,9,
31159686,ROOM  22m2,25800731,Julia,,Mariahilf,48.19101,16.3458,Private room,150,1,33,2020-02-16,0.71,5,74,0,
32298208,Cozy & quiet apartement next to U4 metro station,48464302,Aleksandra,,Hietzing,48.19071,16.27387,Entire home/apt,49,6,26,2022-05-01,0.57,1,74,2,
31662060,Beautiful cozy room close to Schönbrunn,69021784,Eva,,Penzing,48.18896,16.30166,Private room,25,2,25,2019-09-09,0.53,1,0,0,
31663546,Charming rooftop apartment,229393530,Noam,,Landstra§e,48.20418,16.38593,Entire home/apt,90,2,88,2022-09-18,1.87,3,1,29,
31162541,Superior Super-Central Appartement - Stephansplatz,232921989,Julius,,Innere Stadt,48.20622,16.37217,Entire home/apt,129,4,78,2022-11-22,1.64,1,1,25,
32302200,Quiet and wonderful place near Klimt Villa,21675671,Christine,,Hietzing,48.18647,16.28408,Private room,32,2,32,2022-09-04,0.73,2,56,9,
31173596,"Relaxing, cozy and quiet apartment near Grinzing!!",105705660,Lydia,,Dbling,48.24606,16.34162,Private room,50,1,3,2022-09-17,0.07,2,364,1,
32324489,Cosy Private Room in a Shared Flat close to Center,2740608,Vincent,,Whring,48.21914,16.34059,Private room,40,5,20,2022-09-06,0.44,12,349,2,
